path,clipdet_latent10k_plus,Corvi2023,fusion
ai-gen/dalle2/r04851bf9t.png,0.49034688,-3.1224127,0.5589659
ai-gen/dalle2/r0eb07be3t.png,-2.3032556,-11.617781,-2.3031564
ai-gen/dalle2/r1de108dft.png,0.40126535,-18.901802,0.40126538
ai-gen/dalle2/r1a28d44bt.png,0.87044334,-18.02209,0.8704433
ai-gen/dalle2/r0408fe9ft.png,-0.7590965,-13.366868,-0.7590915
ai-gen/dalle2/r1a8fe570t.png,0.43048814,-10.299033,0.4305436
ai-gen/dalle2/r0b735401t.png,0.8790628,-22.35648,0.8790627
ai-gen/dalle2/r072421a1t.png,-1.3308785,-2.611444,-1.0298051
ai-gen/dalle2/r1bca2388t.png,0.60790205,-3.5457804,0.65149057
ai-gen/dalle2/r1bf4e594t.png,0.6540755,-13.435129,0.65407753
ai-gen/dalle2/r0fb0a690t.png,-2.4072418,-17.615812,-2.4072416
ai-gen/dalle2/r0fae3dbdt.png,-0.7767104,-14.604932,-0.77670896
ai-gen/dalle2/r062b9259t.png,1.403294,-5.708111,1.40742
ai-gen/dalle2/r1f20d8b5t.png,-2.2085738,-6.2997317,-2.1901872
ai-gen/dalle2/r128dfb38t.png,-1.3359667,-14.414002,-1.3359641
ai-gen/dalle2/r04395e54t.png,-0.17109948,-11.502667,-0.17107731
ai-gen/dalle2/r0b82ae9bt.png,2.3927517,-11.027456,2.3927693
ai-gen/dalle2/r0e35d1fct.png,-0.28295162,-5.2425413,-0.27072412
ai-gen/dalle2/r0e5b5159t.png,0.27801767,-5.4429245,0.28559226
ai-gen/dalle2/r09ff1dcet.png,-0.6805572,-10.958,-0.6805055
ai-gen/dalle2/r0d8d62edt.png,-0.20818833,-2.9553192,-0.09828186
ai-gen/dalle2/r165fbf4ft.png,-0.3675432,-8.637613,-0.36711
ai-gen/dalle2/r081ad6a3t.png,-0.2770199,-12.340013,-0.27700984
ai-gen/dalle2/r1126b615t.png,0.8327565,-13.532321,0.8327585
ai-gen/dalle2/r02513d19t.png,0.25556085,-17.360598,0.25556076
ai-gen/dalle2/r0744a10et.png,-2.4936378,-11.8176985,-2.4935412
ai-gen/dalle2/r16ea6386t.png,0.8207047,-12.578395,0.82070965
ai-gen/dalle2/r1db2847et.png,-0.39463964,-14.21141,-0.39463806
ai-gen/dalle2/r0f2c63d2t.png,1.5671064,-8.634941,1.5673211
ai-gen/dalle2/r061db45ft.png,1.3601665,-14.945681,1.360167
ai-gen/dalle2/r0284aa1at.png,-1.8017105,-12.231328,-1.8016763
ai-gen/dalle2/r08873591t.png,-0.77381766,-3.4179065,-0.6750127
ai-gen/dalle2/r127608abt.png,0.4090998,-12.543488,0.40910572
ai-gen/dalle2/r045be2act.png,-2.0547638,-11.280278,-2.054653
ai-gen/dalle2/r07cf907dt.png,-3.0239701,-9.7275305,-3.0226848
ai-gen/dalle2/r125442fat.png,-2.6998265,-8.464382,-2.6964843
ai-gen/dalle2/r04e19833t.png,0.75630474,-14.393074,0.7563056
ai-gen/dalle2/r02a0839et.png,1.6656768,-15.095884,1.6656771
ai-gen/dalle2/r01474187t.png,0.26799366,-18.591263,0.26799363
ai-gen/dalle2/r05f66e6dt.png,1.9183693,-17.839937,1.9183693
ai-gen/dalle2/r00b3931bt.png,1.5402234,-14.532696,1.5402238
ai-gen/dalle2/r08d9a0cet.png,-0.14102867,-14.092065,-0.14102697
ai-gen/dalle2/r01cf60c7t.png,-0.6602801,-7.041359,-0.6577151
ai-gen/dalle2/r1a57cb29t.png,-0.7660579,-18.624203,-0.7660579
ai-gen/dalle2/r088dcebft.png,1.6298652,-9.141674,1.6299932
ai-gen/dalle2/r0487f5cet.png,1.1298759,-17.024931,1.1298759
ai-gen/dalle2/r0e7b407bt.png,-2.2825212,-18.542671,-2.2825212
ai-gen/dalle2/r0f71782et.png,0.14283696,-11.680215,0.14285278
ai-gen/dalle2/r0e593c46t.png,-1.5099294,-14.533764,-1.5099267
ai-gen/dalle2/r1cb7084et.png,-0.15519837,-10.0731945,-0.1551069
ai-gen/dalle2/r0cea5432t.png,0.31152448,-16.803276,0.31152463
ai-gen/dalle2/r1d9a31fct.png,-1.5205419,-15.738039,-1.5205411
ai-gen/dalle2/r022af74ct.png,-0.40726343,-9.943966,-0.40714324
ai-gen/dalle2/r0af5a8cct.png,-0.47758263,-19.643047,-0.47758263
ai-gen/dalle2/r0eba1984t.png,-1.6169487,-14.95294,-1.6169468
ai-gen/dalle2/r0f137652t.png,1.1439149,-18.04891,1.1439149
ai-gen/dalle2/r1e504ebbt.png,-0.37701657,-4.3261786,-0.34504437
ai-gen/dalle2/r04e818bat.png,-1.0739304,-10.200124,-1.0737844
ai-gen/dalle2/r0c7fcc38t.png,-0.8331858,-13.880148,-0.8331827
ai-gen/dalle2/r05647b9at.png,0.44712737,-14.669426,0.44712806
ai-gen/dalle2/r1e8acc5ct.png,0.5817121,-9.334482,0.58184993
ai-gen/dalle2/r08079988t.png,-1.3228577,-10.518343,-1.3227292
ai-gen/dalle2/r13b5b161t.png,-0.8746108,-17.114742,-0.87461066
ai-gen/dalle2/r084889d5t.png,-1.8530551,-8.344024,-1.8513018
ai-gen/dalle2/r000da54ft.png,-1.0007707,-7.544046,-0.9988035
ai-gen/dalle2/r1c99500bt.png,-2.5171995,-14.191102,-2.5171905
ai-gen/dalle2/r152d9ff5t.png,0.6821344,-12.9946375,0.6821377
ai-gen/dalle2/r1dbef145t.png,0.7685807,-14.287357,0.7685815
ai-gen/dalle2/r121f7893t.png,0.18414572,-8.378656,0.18456638
ai-gen/dalle2/r06836fdat.png,0.7196317,-8.647627,0.7198926
ai-gen/dalle2/r0518cf5dt.png,-0.32514042,-10.456152,-0.3250718
ai-gen/dalle2/r01058910t.png,0.24789032,-16.52203,0.24789047
ai-gen/dalle2/r0b42926ct.png,1.8876574,-9.40496,1.887752
ai-gen/dalle2/r14289905t.png,0.845379,-9.760242,0.84546155
ai-gen/dalle2/r01a5f38at.png,-0.25008148,-16.305056,-0.25008148
ai-gen/dalle2/r02210c2at.png,2.34167,-5.3094764,2.3470755
ai-gen/dalle2/r13934dc7t.png,-0.31993955,-19.63936,-0.31993955
ai-gen/dalle2/r0e9b0485t.png,-0.17498732,-17.57094,-0.17498732
ai-gen/dalle2/r16698b6et.png,0.060657352,-15.501947,0.06065774
ai-gen/dalle2/r01291f20t.png,-1.4221771,-3.197545,-1.2313224
ai-gen/dalle2/r01511e3et.png,-0.23604724,-5.4212976,-0.22607714
ai-gen/dalle2/r0c9e4ff8t.png,0.31923518,-11.367062,0.31925517
ai-gen/dalle2/r115c449dt.png,-1.3014272,-8.858284,-1.3007627
ai-gen/dalle2/r028896d3t.png,-1.7733523,-7.441591,-1.7693201
ai-gen/dalle2/r15885978t.png,0.050176114,-11.983734,0.050188124
ai-gen/dalle2/r164c1e13t.png,-0.8173876,-6.081264,-0.8099548
ai-gen/dalle2/r1aef663et.png,1.048351,-7.3608594,1.0492092
ai-gen/dalle2/r1218b33at.png,1.1098462,-8.595184,1.1100923
ai-gen/dalle2/r0e5dfc8et.png,0.29534945,-15.943172,0.29534972
ai-gen/dalle2/r0fe270aet.png,-0.6654044,-8.985739,-0.6650357
ai-gen/dalle2/r05d59d7ct.png,0.12675354,-2.9618132,0.21959901
ai-gen/dalle2/r0b07b945t.png,-1.2807797,-11.022678,-1.2807046
ai-gen/dalle2/r0e63dd12t.png,1.508084,-8.741583,1.5082792
ai-gen/dalle2/r1683028at.png,-0.3364922,-6.7957916,-0.33381152
ai-gen/dalle2/r1ca5a385t.png,-0.11722478,-8.052762,-0.116549015
ai-gen/dalle2/r18ce12dct.png,-0.5822365,-8.251058,-0.58150876
ai-gen/dalle2/r1639a65ct.png,0.98368776,-12.457238,0.98369324
ai-gen/dalle2/r13c7e92dt.png,0.8501277,-16.523573,0.8501278
ai-gen/dalle2/r17754c77t.png,-1.0935017,-5.089772,-1.0692545
ai-gen/dalle2/r09445479t.png,-0.2338162,-11.784297,-0.23379886
ai-gen/dalle2/r02f5c155t.png,-1.5975604,-10.40761,-1.597381
ai-gen/dalle2/r18d9feeat.png,-0.09381583,-14.485408,-0.09381467
ai-gen/dalle2/r085a5f53t.png,0.37657037,-18.440628,0.37657034
ai-gen/dalle2/r18393aeet.png,-0.23362598,-16.75166,-0.23362583
ai-gen/dalle2/r0f22c43ct.png,0.44434664,-9.410494,0.44448102
ai-gen/dalle2/r1b262b72t.png,-0.87039804,-14.853915,-0.8703968
ai-gen/dalle2/r05ac4560t.png,-0.14852631,-4.551452,-0.12598878
ai-gen/dalle2/r0f1a3f00t.png,0.5564375,-10.497447,0.55648094
ai-gen/dalle2/r0965e155t.png,-1.0541965,-15.100746,-1.0541954
ai-gen/dalle2/r13a9002bt.png,0.5114875,-16.472954,0.5114876
ai-gen/dalle2/r0342f22ct.png,-0.36893412,-7.3933005,-0.36743003
ai-gen/dalle2/r07cfb432t.png,0.15431872,-4.6804495,0.17139548
ai-gen/dalle2/r17b873bct.png,-0.97481716,-13.059589,-0.9748094
ai-gen/dalle2/r0108c383t.png,0.43740222,-7.006537,0.438892
ai-gen/dalle2/r173ee7e8t.png,-0.6855054,-10.404724,-0.68541497
ai-gen/dalle2/r07598392t.png,0.43939456,-7.7807393,0.4400812
ai-gen/dalle2/r0150031ft.png,0.59561944,-16.78131,0.5956194
ai-gen/dalle2/r04989a70t.png,-0.05676055,-9.7660675,-0.056642532
ai-gen/dalle2/r142787e2t.png,0.5060098,-5.643005,0.5116715
ai-gen/dalle2/r12638c95t.png,-0.026546359,-17.544012,-0.026546359
ai-gen/dalle2/r198ae140t.png,0.5224271,-11.835456,0.5224386
ai-gen/dalle2/r1f11809bt.png,0.47774157,-17.014732,0.4777416
ai-gen/dalle2/r0deb6dadt.png,-0.56987584,-7.001558,-0.56735873
ai-gen/dalle2/r1ab0bb20t.png,0.9806336,-17.054037,0.9806336
ai-gen/dalle2/r12946364t.png,-0.9261464,-7.7013135,-0.92455363
ai-gen/dalle2/r1c83ec1dt.png,-1.283205,-12.60993,-1.2831897
ai-gen/dalle2/r142335f0t.png,0.93653524,-25.604473,0.9365353
ai-gen/dalle2/r181768b7t.png,-1.517268,-10.507038,-1.517116
ai-gen/dalle2/r05772356t.png,-1.8639808,-19.004953,-1.8639807
ai-gen/dalle2/r0dff226et.png,0.0040437877,-10.85769,0.004082203
ai-gen/dalle2/r128cc6fbt.png,-0.6432366,-9.486592,-0.64301646
ai-gen/dalle2/r1461e2d7t.png,0.14154193,-9.215406,0.14172786
ai-gen/dalle2/r1bc3a653t.png,-0.8502759,-14.459751,-0.8502741
ai-gen/dalle2/r065a0da9t.png,-1.2760607,-19.940342,-1.2760607
ai-gen/dalle2/r0edb165ft.png,-0.8068391,-18.913143,-0.80683917
ai-gen/dalle2/r1a0968bft.png,0.58541787,-9.209173,0.5855737
ai-gen/dalle2/r1cc0e4e1t.png,-2.3406281,-9.632346,-2.3398817
ai-gen/dalle2/r0b99ac3ct.png,0.639915,-11.808173,0.6399262
ai-gen/dalle2/r08d2b4dat.png,0.8308872,-15.688822,0.83088744
ai-gen/dalle2/r06691aa5t.png,-0.65686095,-6.2293963,-0.65110594
ai-gen/dalle2/r1602555bt.png,-0.12296945,-9.884018,-0.12286085
ai-gen/dalle2/r1661f358t.png,-0.59986645,-15.706026,-0.59986603
ai-gen/dalle2/r0db31c3ft.png,-1.1360471,-7.0626693,-1.1325293
ai-gen/dalle2/r170b020bt.png,-1.2087787,-21.925167,-1.2087787
ai-gen/dalle2/r1c070921t.png,-1.226619,-9.15601,-1.2261535
ai-gen/dalle2/r13907965t.png,-1.5735178,-14.014952,-1.5735129
ai-gen/dalle2/r01170470t.png,-1.5614355,-8.00932,-1.5595212
ai-gen/dalle2/r0c32591dt.png,-0.19702926,-23.55073,-0.19702923
ai-gen/dalle2/r0d56c1d7t.png,1.1481375,-13.96796,1.1481385
ai-gen/dalle2/r057282fet.png,1.3626535,-9.1953335,1.362781
ai-gen/dalle2/r0d0ff43at.png,0.47982016,-3.3585546,0.5346058
ai-gen/dalle2/r03c8ddcft.png,0.24579439,-22.460516,0.24579436
ai-gen/dalle2/r0c5e9567t.png,0.6071738,-5.9351616,0.6112515
ai-gen/dalle2/r03f41fdct.png,-0.21477374,-14.297439,-0.2147724
ai-gen/dalle2/r001d260dt.png,-0.8700261,-16.87175,-0.870026
ai-gen/dalle2/r097555c4t.png,1.0011345,-3.6265721,1.0368726
ai-gen/dalle2/r102b4aa4t.png,0.20342824,-14.396767,0.20342934
ai-gen/dalle2/r006b0e4bt.png,0.51191735,-8.853111,0.51214594
ai-gen/dalle2/r169f694ft.png,-0.77493256,-9.1627035,-0.7746
ai-gen/dalle2/r0a2ff882t.png,-1.3323636,-15.480409,-1.3323627
ai-gen/dalle2/r13928401t.png,-1.0789243,-6.6532617,-1.0738533
ai-gen/dalle2/r1a499b96t.png,0.05158189,-3.2455657,0.12477201
ai-gen/dalle2/r0ebb5ca2t.png,-0.3710783,-3.8955057,-0.32247692
ai-gen/dalle2/r0a776764t.png,0.3440927,-11.584503,0.34410864
ai-gen/dalle2/r127d47e0t.png,-0.01824686,-14.880692,-0.018246055
ai-gen/dalle2/r1af60295t.png,0.05888918,-11.593363,0.05890715
ai-gen/dalle2/r13ae7d1et.png,-0.78787786,-9.687795,-0.7876794
ai-gen/dalle2/r1c9fdcf4t.png,0.31517848,-8.326085,0.3155973
ai-gen/dalle2/r11bf0779t.png,1.3292675,-10.923604,1.3292902
ai-gen/dalle2/r046852c1t.png,-1.0062115,-15.191726,-1.0062107
ai-gen/dalle2/r06e1a520t.png,-1.0522339,-15.242588,-1.052233
ai-gen/dalle2/r07f99a1at.png,-0.7663698,-8.715096,-0.7658528
ai-gen/dalle2/r07ece355t.png,-1.2898207,-16.98513,-1.2898204
ai-gen/dalle2/r0ab7202ft.png,-1.3896267,-20.205463,-1.3896269
ai-gen/dalle2/r040bf4a5t.png,2.4974897,-7.405888,2.498147
ai-gen/dalle2/r19be5c05t.png,0.18511137,-2.011113,0.40429664
ai-gen/dalle2/r00816405t.png,-1.2794238,-19.530308,-1.2794237
ai-gen/dalle2/r08307e1at.png,1.2466598,-20.14877,1.2466596
ai-gen/dalle2/r1db5be20t.png,-0.64158404,-14.943247,-0.6415831
ai-gen/dalle2/r113b7fb4t.png,-2.1000803,-15.278493,-2.100078
ai-gen/dalle2/r0d203f37t.png,-0.6995838,-19.076803,-0.6995839
ai-gen/dalle2/r11a7deb7t.png,-0.5293,-17.024525,-0.5293
ai-gen/dalle2/r19835fbft.png,-0.9085411,-10.859906,-0.9084743
ai-gen/dalle2/r1a11b3c0t.png,-2.1305027,-8.537059,-2.1286576
ai-gen/dalle2/r14a595b6t.png,-0.24337041,-2.8454342,-0.11918175
ai-gen/dalle2/r1aa63558t.png,0.21814701,-15.513853,0.21814722
ai-gen/dalle2/r1580c37ft.png,-1.3072318,-15.825247,-1.3072312
ai-gen/dalle2/r192ae577t.png,0.23814091,-9.101448,0.23834014
ai-gen/dalle2/r0ae68527t.png,-0.14556944,-5.8684125,-0.1394903
ai-gen/dalle2/r0667a51ft.png,0.08860949,-8.35841,0.08905846
ai-gen/dalle2/r1a7346d0t.png,-0.2954042,-15.495647,-0.29540384
ai-gen/dalle2/r0a808003t.png,0.9946965,-20.027145,0.99469656
ai-gen/dalle2/r15028ceft.png,-0.44803724,-7.675287,-0.44684732
ai-gen/dalle2/r05d9d749t.png,-0.960292,-5.468005,-0.9451636
ai-gen/dalle2/r1104e9e6t.png,-0.8901384,-6.165409,-0.88294685
ai-gen/dalle2/r06a52b7bt.png,-0.22356337,-16.362776,-0.2235632
ai-gen/dalle2/r1a0f5585t.png,-1.5778255,-7.6632223,-1.5750837
ai-gen/dalle2/r02354285t.png,-0.554304,-10.542824,-0.55423164
ai-gen/dalle2/r0b0e2ba5t.png,0.19838127,-9.996008,0.19846433
ai-gen/dalle2/r12daa983t.png,-2.3199394,-11.629345,-2.31984
ai-gen/dalle2/r1f06581bt.png,0.10810211,-15.390051,0.1081025
ai-gen/dalle2/r1db351a2t.png,0.5069016,-10.9444,0.5069299
ai-gen/dalle2/r1c028de8t.png,-1.0848676,-11.47344,-1.0848264
ai-gen/dalle2/r11850456t.png,0.99843013,-13.804284,0.9984313
ai-gen/dalle2/r19ba7288t.png,0.035223812,-6.759084,0.037501514
ai-gen/dalle2/r00679daet.png,-0.22201088,-6.6257567,-0.21903431
ai-gen/dalle2/r179ed8d7t.png,-1.0575519,-16.428122,-1.0575516
ai-gen/dalle2/r065472d8t.png,0.14919934,-9.031808,0.14942193
ai-gen/dalle2/r1889220ft.png,0.3536605,-11.325625,0.35368097
ai-gen/dalle2/r1c1e3ec9t.png,-1.6827276,-15.580793,-1.6827264
ai-gen/dalle2/r116fa8b7t.png,-2.0404344,-16.476295,-2.0404336
ai-gen/dalle2/r1378de81t.png,-0.8353431,-13.592624,-0.83533895
ai-gen/dalle2/r15199ae3t.png,0.10699794,-19.643295,0.10699791
ai-gen/dalle2/r107730b5t.png,-1.1289101,-6.386899,-1.1220443
ai-gen/dalle2/r1ead3024t.png,0.18683848,-15.446463,0.18683887
ai-gen/dalle2/r0c925d34t.png,-0.86503506,-12.221892,-0.8650185
ai-gen/dalle2/r1824034et.png,0.544518,-12.574971,0.5445235
ai-gen/dalle2/r0a779af2t.png,1.2873632,-9.144632,1.2874994
ai-gen/dalle2/r0a72568ct.png,0.6109729,-9.19394,0.61112964
ai-gen/dalle2/r12133015t.png,-1.3499503,-19.703718,-1.3499503
ai-gen/dalle2/r002fc3e2t.png,-0.39588025,-11.898017,-0.39586335
ai-gen/dalle2/r10e36316t.png,-0.88525903,-6.683804,-0.8809852
ai-gen/dalle2/r08276bf9t.png,0.071668416,-6.7274013,0.073978245
ai-gen/dalle2/r179ec4e8t.png,-1.1642346,-10.403925,-1.1641072
ai-gen/dalle2/r1ec70fd3t.png,-0.89388865,-15.347912,-0.89388794
ai-gen/dalle2/r17f60607t.png,-1.9347473,-13.99669,-1.9347408
ai-gen/dalle2/r04a210b3t.png,-0.031051248,-2.107583,0.1896056
ai-gen/dalle2/r146771d7t.png,-0.65736616,-2.0628378,-0.34084582
ai-gen/dalle2/r10cf67d1t.png,-1.0445988,-9.007944,-1.0441284
ai-gen/dalle2/r0141f0c9t.png,0.76348436,-12.073917,0.7634926
ai-gen/dalle2/r169c7350t.png,0.25075838,-20.823967,0.25075835
ai-gen/dalle2/r1bcfab73t.png,0.026035786,-14.24136,0.026037037
ai-gen/dalle2/r05bf2f53t.png,-0.31670135,-14.366493,-0.31669992
ai-gen/dalle2/r1a020c3ft.png,-0.68366313,-12.128847,-0.68364716
ai-gen/dalle2/r19d92967t.png,-0.24253836,-12.370098,-0.2425288
ai-gen/dalle2/r0207a52ct.png,0.85578823,-3.487909,0.8984196
ai-gen/dalle2/r0e661e0dt.png,0.37741515,-13.208466,0.37741822
ai-gen/dalle2/r0fbb5bc1t.png,1.0003632,-6.6530194,1.0021261
ai-gen/dalle2/r0aaa70c3t.png,-0.37431398,-3.2812095,-0.2860945
ai-gen/dalle2/r04eda41ct.png,-0.22232522,-18.16835,-0.22232527
ai-gen/dalle2/r1dd9d6bft.png,-1.5962043,-14.905895,-1.5962023
ai-gen/dalle2/r0f91360ct.png,-0.11288676,-10.670083,-0.112837434
ai-gen/dalle2/r0b1f92a9t.png,-0.5566647,-20.12385,-0.55666476
ai-gen/dalle2/r13b45303t.png,-0.6621232,-8.760325,-0.66166246
ai-gen/dalle2/r1c1fef8ft.png,-1.4578519,-17.771606,-1.4578519
ai-gen/dalle2/r1023c21et.png,-0.40663984,-10.320759,-0.40655744
ai-gen/dalle2/r13de1e12t.png,-1.1454457,-12.3859825,-1.1454284
ai-gen/dalle2/r1b8b1b14t.png,-1.0878642,-10.04618,-1.087692
ai-gen/dalle2/r110f894ft.png,0.75884295,-3.9735506,0.7860806
ai-gen/dalle2/r1f48d12dt.png,-1.0476297,-17.371304,-1.0476296
ai-gen/dalle2/r162b2209t.png,0.1340402,-19.177282,0.13404024
ai-gen/dalle2/r1c4ae120t.png,-0.036243707,-19.048054,-0.036243737
ai-gen/dalle2/r15dfc1b8t.png,-0.6204605,-6.960109,-0.6177503
ai-gen/dalle2/r1810ba7at.png,0.710799,-20.10351,0.710799
ai-gen/dalle2/r1904147dt.png,-0.59541804,-11.914392,-0.59539926
ai-gen/dalle2/r1900f7c7t.png,-1.5908766,-11.797262,-1.5908321
ai-gen/dalle2/r12a97b08t.png,-1.5549482,-14.07629,-1.5549437
ai-gen/dalle2/r0b50b69ct.png,0.8305366,-19.25362,0.8305367
ai-gen/dalle2/r06b161adt.png,0.46326151,-21.419575,0.46326151
ai-gen/dalle2/r056d6bebt.png,0.019167453,-7.79734,0.019980848
ai-gen/dalle2/r1468a9e1t.png,-0.35742587,-10.20236,-0.3573358
ai-gen/dalle2/r19183258t.png,-0.19785836,-13.517691,-0.19785535
ai-gen/dalle2/r0c1de5e1t.png,1.2246745,-3.874693,1.2511814
ai-gen/dalle2/r042d7b17t.png,-0.69410574,-19.660324,-0.6941057
ai-gen/dalle2/r0a5d7cb6t.png,-0.5199249,-10.779875,-0.5198691
ai-gen/dalle2/r19fe3107t.png,-0.6596031,-14.58995,-0.6596018
ai-gen/dalle2/r0bbd0b0et.png,-0.18947795,-17.585197,-0.18947798
ai-gen/dalle2/r09c8e042t.png,-2.3853543,-10.357447,-2.3849776
ai-gen/dalle2/r12c1798bt.png,-0.055624545,-12.68553,-0.055618227
ai-gen/dalle2/r10ab8058t.png,1.1963286,-14.091851,1.1963296
ai-gen/dalle2/r01d9da09t.png,-0.47907126,-2.6819007,-0.31446987
ai-gen/dalle2/r1e79c6f9t.png,0.5450661,-6.2488265,0.5481148
ai-gen/dalle2/r015b453ft.png,0.17747995,-8.219721,0.17797458
ai-gen/dalle2/r033daaa0t.png,-0.45405146,-6.8981285,-0.45145535
ai-gen/dalle2/r056c0ee6t.png,-0.89436007,-16.40826,-0.8943597
ai-gen/dalle2/r059ce7d0t.png,0.16989037,-3.8865278,0.2070198
ai-gen/dalle2/r0ea0825ft.png,1.6961734,-6.31738,1.6983068
ai-gen/dalle2/r0f8e5907t.png,-0.39942345,-11.787518,-0.3994046
ai-gen/dalle2/r1cfc8ddat.png,-0.60178524,-21.25885,-0.6017853
ai-gen/dalle2/r163317d6t.png,0.38281897,-20.88251,0.38281894
ai-gen/dalle2/r0515a051t.png,-1.0271344,-13.9533825,-1.0271312
ai-gen/dalle2/r0bbbb097t.png,-0.5810977,-3.2723415,-0.48060635
ai-gen/dalle2/r1b165d45t.png,-1.6179382,-10.947824,-1.617832
ai-gen/dalle2/r133c5a52t.png,1.328609,-15.13627,1.3286095
ai-gen/dalle2/r1cde4afbt.png,-1.5822405,-10.815659,-1.5821226
ai-gen/dalle2/r02189767t.png,-0.35092857,-15.329976,-0.350928
ai-gen/dalle2/r116825e2t.png,-0.3912698,-20.816032,-0.3912698
ai-gen/dalle2/r050e1024t.png,-1.3849773,-9.017236,-1.3843716
ai-gen/dalle2/r0b3979d0t.png,0.41053185,-3.1947274,0.4764675
ai-gen/dalle2/r0c0d0adct.png,-1.856637,-9.213227,-1.8558992
ai-gen/dalle2/r0341853dt.png,0.9396602,-17.910316,0.93966025
ai-gen/dalle2/r101d6690t.png,0.4950737,-16.84051,0.49507385
ai-gen/dalle2/r15d1c836t.png,0.8591678,-9.06943,0.8593317
ai-gen/dalle2/r1b6c1adbt.png,-0.56749344,-15.97755,-0.5674932
ai-gen/dalle2/r191488c6t.png,1.7879105,-7.3878756,1.7886325
ai-gen/dalle2/r0a54ed98t.png,0.18044719,-6.058253,0.1847288
ai-gen/dalle2/r0897d8aat.png,-0.85443056,-13.131515,-0.85442394
ai-gen/dalle2/r0a19cb85t.png,-0.54020107,-6.9671745,-0.5376446
ai-gen/dalle2/r06c4bcb9t.png,0.7521608,-18.832047,0.75216067
ai-gen/dalle2/r1c5ec853t.png,-2.1579683,-8.350252,-2.1556895
ai-gen/dalle2/r0b0cd69et.png,0.57425976,-3.4578016,0.6223227
ai-gen/dalle2/r1717ae55t.png,-0.46599963,-8.217567,-0.46529996
ai-gen/dalle2/r008ed083t.png,0.9488574,-10.088226,0.9489151
ai-gen/dalle2/r137f062ft.png,-0.93348503,-19.827543,-0.93348503
ai-gen/dalle2/r1419078bt.png,0.5864204,-17.158577,0.5864204
ai-gen/dalle2/r0b76b82ft.png,-0.7825787,-8.440234,-0.7818905
ai-gen/dalle2/r0ed16e26t.png,-1.4546742,-2.0675936,-0.942895
ai-gen/dalle2/r171eeaf8t.png,0.22684398,-13.430769,0.22684658
ai-gen/dalle2/r1db1c478t.png,1.4076204,-7.8202043,1.40812
ai-gen/dalle2/r0db6cc31t.png,0.007317096,-6.3152056,0.010914624
ai-gen/dalle2/r01c95f68t.png,0.035071224,-15.476025,0.035071492
ai-gen/dalle2/r0372042dt.png,-0.1037218,-5.3825507,-0.09407395
ai-gen/dalle2/r1c717a46t.png,0.84297776,-8.210125,0.8433664
ai-gen/dalle2/r17217693t.png,-0.5570356,-16.380333,-0.5570353
ai-gen/dalle2/r19d72b0ct.png,1.2164648,-2.1515982,1.3568825
ai-gen/dalle2/r197770adt.png,1.6781983,-16.219856,1.6781983
ai-gen/dalle2/r0f2e6baft.png,-0.12023494,-9.838664,-0.12012148
ai-gen/dalle2/r04eb0d0ft.png,0.51064634,-16.631786,0.51064646
ai-gen/dalle2/r1f1a9df4t.png,-0.03978491,-19.769033,-0.03978491
ai-gen/dalle2/r0dd7b354t.png,-0.3349425,-14.351114,-0.33494115
ai-gen/dalle2/r1e56884ft.png,-0.8407139,-13.154656,-0.84070754
ai-gen/dalle2/r03995a8ct.png,0.5511371,-9.368696,0.55127156
ai-gen/dalle2/r101e18b6t.png,1.4270065,-1.8721654,1.6015513
ai-gen/dalle2/r18d1abact.png,-1.8242639,-12.876911,-1.8242456
ai-gen/dalle2/r145215fft.png,1.5778227,-23.502892,1.5778227
ai-gen/dalle2/r16113cc8t.png,-0.8443083,-19.511591,-0.84430844
ai-gen/dalle2/r1f2f31e2t.png,-0.54116094,-6.719724,-0.5378861
ai-gen/dalle2/r1efcf847t.png,-0.3474521,-14.832388,-0.3474512
ai-gen/dalle2/r1882b6e6t.png,3.0596797,-16.496094,3.0596797
ai-gen/dalle2/r195f12adt.png,-0.99178934,-18.109682,-0.9917892
ai-gen/dalle2/r191f3cdet.png,-0.9435942,-7.7440705,-0.9420488
ai-gen/dalle2/r09670876t.png,-0.3191813,-12.2627,-0.31917018
ai-gen/dalle2/r061433aft.png,0.0040010214,-12.221511,0.004010856
ai-gen/dalle2/r0b591bc3t.png,-1.9539192,-3.8593466,-1.7970515
ai-gen/dalle2/r1eaa5d42t.png,-0.1282902,-18.481373,-0.12829018
ai-gen/dalle2/r068812d7t.png,1.619106,-9.127236,1.6192362
ai-gen/dalle2/r1e9c8a5dt.png,-2.0734673,-6.7036777,-2.062548
ai-gen/dalle2/r092b4511t.png,0.9794731,-18.789555,0.97947323
ai-gen/dalle2/r0603031et.png,0.00490734,-10.197322,0.0049815774
ai-gen/dalle2/r186c09e4t.png,0.8130019,-14.036367,0.8130031
ai-gen/dalle2/r1bddecd6t.png,-0.99803567,-3.5508845,-0.8967807
ai-gen/dalle2/r1f5ad4e0t.png,1.1299378,-8.695858,1.1301589
ai-gen/dalle2/r125f6e84t.png,-0.21835493,-18.45975,-0.21835494
ai-gen/dalle2/r042d5308t.png,-0.057984382,-14.362795,-0.0579831
ai-gen/dalle2/r0e04cc91t.png,1.2148843,-17.457256,1.2148842
ai-gen/dalle2/r005f3e70t.png,0.041387707,-15.680295,0.041387856
